time,latitude,longitude,elevation,heart_rate,cadence,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km
2025-04-21 00:02:01+00:00,34.606939,-98.42213,341.5,138,80,34.606959,-98.422163,3.750641978204126,0.37381358099347556,1.0,3.750641978204126,4.4436925989881635
2025-04-21 00:02:02+00:00,34.606917,-98.422096,341.4,137,80,34.606939,-98.42213,3.9581718176328824,0.3777717528111085,1.0,3.9581718176328824,4.210706550370832
2025-04-21 00:02:03+00:00,34.606894,-98.42206,341.5,137,80,34.606917,-98.422096,4.170872894133321,0.3819426257052418,1.0,4.170872894133321,3.9959740857706536
2025-04-21 00:02:04+00:00,34.606867,-98.422028,341.5,136,81,34.606894,-98.42206,4.194133098497512,0.38613675880373927,1.0,4.194133098497512,3.973812849661496
2025-04-21 00:02:05+00:00,34.606836,-98.42199,341.5,136,82,34.606867,-98.422028,4.896657890185613,0.3910334166939249,1.0,4.896657890185613,3.4036888779600307
2025-04-21 00:02:06+00:00,34.606813,-98.42196,341.5,135,82,34.606836,-98.42199,3.7522333173828564,0.3947856500113077,1.0,3.7522333173828564,4.441808008790042
2025-04-21 00:02:07+00:00,34.606794,-98.42193,341.5,135,81,34.606813,-98.42196,3.464397289618218,0.39825004730092595,1.0,3.464397289618218,4.8108512409778195
2025-04-21 00:02:08+00:00,34.606771,-98.4219,341.5,134,80,34.606794,-98.42193,3.7522343353126573,0.4020022816362386,1.0,3.7522343353126573,4.441806803788345
2025-04-21 00:02:09+00:00,34.606747,-98.421869,341.5,134,78,34.606771,-98.4219,3.8950398817927208,0.4058973215180313,1.0,3.8950398817927208,4.27895490310847
2025-04-21 00:02:10+00:00,34.606726,-98.421837,341.5,134,78,34.606747,-98.421869,3.745644215896529,0.40964296573392783,1.0,3.745644215896529,4.449621757791745
2025-04-21 00:02:11+00:00,34.606705,-98.421801,341.5,133,79,34.606726,-98.421837,4.038337273782825,0.41368130300771067,1.0,4.038337273782825,4.127119373659404
2025-04-21 00:02:12+00:00,34.606686,-98.421763,341.6,133,81,34.606705,-98.421801,4.0692378174857256,0.41775054082519636,1.0,4.0692378174857256,4.09577929517472
2025-04-21 00:02:13+00:00,34.606669,-98.421726,341.6,132,81,34.606686,-98.421763,3.8781770031429468,0.4216287178283393,1.0,3.8781770031429468,4.297560422459572
2025-04-21 00:02:14+00:00,34.606658,-98.421692,341.7,132,81,34.606669,-98.421726,3.343490434263573,0.42497220826260285,1.0,3.343490434263573,4.9848206022072725
2025-04-21 00:02:15+00:00,34.606646,-98.42166,341.6,132,81,34.606658,-98.421692,3.218331449180605,0.42819053971178345,1.0,3.218331449180605,5.178677293863993
2025-04-21 00:02:16+00:00,34.606628,-98.421625,341.6,131,81,34.606646,-98.42166,3.7771486819195705,0.43196768839370303,1.0,3.7771486819195705,4.4125083240117196
2025-04-21 00:02:17+00:00,34.60661,-98.421592,341.5,131,81,34.606628,-98.421625,3.623216453034289,0.4355909048467373,1.0,3.623216453034289,4.5999735914320965
2025-04-21 00:02:18+00:00,34.606589,-98.421558,341.5,132,82,34.60661,-98.421592,3.8904413488287672,0.43948134619556606,1.0,3.8904413488287672,4.284012662218279
2025-04-21 00:02:19+00:00,34.606569,-98.421519,341.4,131,83,34.606589,-98.421558,4.2054613974777295,0.4436868075930438,1.0,4.2054613974777295,3.963108544997234
2025-04-21 00:02:20+00:00,34.606552,-98.421486,341.4,131,83,34.606569,-98.421519,3.5629984860160393,0.44724980607905984,1.0,3.5629984860160393,4.677717396011538
2025-04-21 00:02:21+00:00,34.606534,-98.421447,341.3,134,83,34.606552,-98.421486,4.092215332978154,0.451342021412038,1.0,4.092215332978154,4.072781768272841
2025-04-21 00:02:22+00:00,34.606523,-98.421411,341.3,135,83,34.606534,-98.421447,3.5144880366271787,0.4548565094486652,1.0,3.5144880366271787,4.742283890655913
2025-04-21 00:02:23+00:00,34.606514,-98.42138,341.3,135,83,34.606523,-98.421411,3.0084931636262175,0.4578650026122914,1.0,3.0084931636262175,5.539882955861923
2025-04-21 00:02:24+00:00,34.606502,-98.421363,341.3,135,83,34.606514,-98.42138,2.0496793592041933,0.4599146819714956,1.0,2.0496793592041933,8.131369389635166
2025-04-21 00:02:25+00:00,34.606491,-98.421355,341.3,136,83,34.606502,-98.421363,1.425539311394673,0.4613402212828903,1.0,1.425539311394673,11.691505009212388
2025-04-21 00:02:26+00:00,34.606478,-98.421351,341.3,132,0,34.606491,-98.421355,1.4911718908991878,0.46283139317378946,1.0,1.4911718908991878,11.176914010865545
2025-04-21 00:02:27+00:00,34.606467,-98.421338,341.2,132,0,34.606478,-98.421351,1.7063597560714834,0.464537752929861,1.0,1.7063597560714834,9.767401007142478
2025-04-21 00:02:28+00:00,34.606455,-98.421321,341.2,132,68,34.606467,-98.421338,2.0496800290404473,0.4665874329589014,1.0,2.0496800290404473,8.131366732300394
2025-04-21 00:02:29+00:00,34.60644,-98.421296,341.2,133,68,34.606455,-98.421321,2.831449426795259,0.4694188823856967,1.0,2.831449426795259,5.8862785406921425
2025-04-21 00:02:30+00:00,34.606427,-98.421262,341.2,132,68,34.60644,-98.421296,3.431103396952667,0.47284998578264936,1.0,3.431103396952667,4.857533589574281
2025-04-21 00:02:31+00:00,34.606422,-98.421226,341.3,132,80,34.606427,-98.421262,3.3413584272393324,0.47619134420988873,1.0,3.3413584272393324,4.988001246478132
2025-04-21 00:02:32+00:00,34.606428,-98.421185,341.3,132,80,34.606422,-98.421226,3.811236602627854,0.48000258081251657,1.0,3.811236602627854,4.373042594235236
2025-04-21 00:02:33+00:00,34.606443,-98.421156,341.3,132,80,34.606428,-98.421185,3.134703835103014,0.48313728464761957,1.0,3.134703835103014,5.316834022201109
2025-04-21 00:02:34+00:00,34.606455,-98.421119,341.3,133,80,34.606443,-98.421156,3.6397101295841154,0.4867769947772037,1.0,3.6397101295841154,4.579128393915366
2025-04-21 00:02:35+00:00,34.606463,-98.421079,341.3,133,80,34.606455,-98.421119,3.767391960908133,0.49054438673811185,1.0,3.767391960908133,4.423935755275774
